 "Time [y]","dt_tran [y]","Global CO2(aq) [mol]","Global NH4+ [mol]","Global NO3- [mol]","Global Tracer [mol]","Global Tracer2 [mol]","Global O2(aq) [mol]","Global DOM1 [mol]","Global Acetate- [mol]","Global H2(aq) [mol]","Global H+ [mol]","Global Cl- [mol]","Global Na+ [mol]","Global SO4-- [mol]","Global HS- [mol]","Global H2S(aq) [mol]","Global Fe+++ [mol]","Global Fe++ [mol]","Global CH4(aq) [mol]","Global CO2(g)* [mol]","Global O2(g) [mol]","Global H2S(g) [mol]","Global CH4(g) [mol]"
  6.84931507E-03  1.36986301E-03  1.00475001E+00  2.50896860E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99987149E+02  9.07495287E-35  1.00362668E-33  1.11226661E-27 -1.44058647E+04  3.90334585E-08  3.90334585E-08  2.42944586E-05  1.40200729E-01  9.32194739E-07  4.80308718E+03  6.17904335E-02  5.53004109E-15  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  8.21917808E-03  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99986561E+02  1.49358248E-35  1.68767483E-34  9.48593587E-28 -1.44058671E+04  3.90334585E-08  3.90334585E-08  2.47315284E-05  1.40200765E-01  5.06373915E-07  4.80308952E+03  5.94431810E-02  7.54853849E-16  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  9.58904110E-03  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99985996E+02  2.45817877E-36  2.87737510E-35  8.09005488E-28 -1.44058693E+04  3.90334585E-08  3.90334585E-08  2.49689474E-05  1.40200785E-01  2.75065405E-07  4.80309179E+03  5.71826200E-02  1.03037993E-16  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.09589041E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99985451E+02  4.04573243E-37  4.94910085E-36  6.89958153E-28 -1.44058715E+04  3.90334585E-08  3.90334585E-08  2.50979149E-05  1.40200796E-01  1.49417203E-07  4.80309396E+03  5.50057362E-02  1.40647464E-17  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.23287671E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99984927E+02  6.65855989E-38  8.55871529E-37  5.88428954E-28 -1.44058736E+04  3.90334585E-08  3.90334585E-08  2.51679708E-05  1.40200802E-01  8.11643332E-08  4.80309606E+03  5.29096104E-02  1.91984612E-18  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.36986301E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99984423E+02  1.09587986E-38  1.48493434E-37  5.01840050E-28 -1.44058756E+04  3.90334585E-08  3.90334585E-08  2.52060256E-05  1.40200805E-01  4.40889587E-08  4.80309808E+03  5.08914139E-02  2.62060120E-19  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.50684932E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99983937E+02  1.80362016E-39  2.58135388E-38  4.27992936E-28 -1.44058776E+04  3.90334585E-08  3.90334585E-08  2.52266972E-05  1.40200807E-01  2.39493900E-08  4.80310002E+03  4.89484060E-02  3.57713600E-20  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.64383562E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99983469E+02  2.96842949E-40  4.49245846E-39  3.65012624E-28 -1.44058794E+04  3.90334585E-08  3.90334585E-08  2.52379261E-05  1.40200808E-01  1.30094540E-08  4.80310189E+03  4.70779310E-02  4.88281160E-21  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.78082192E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99983019E+02  4.88548778E-41  7.82369396E-40  3.11300034E-28 -1.44058812E+04  3.90334585E-08  3.90334585E-08  2.52440257E-05  1.40200808E-01  7.06681433E-09  4.80310369E+03  4.52774165E-02  6.66506644E-22  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.91780822E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99982586E+02  8.04060411E-42  1.36304487E-40  2.65491396E-28 -1.44058830E+04  3.90334585E-08  3.90334585E-08  2.52473390E-05  1.40200808E-01  3.83873642E-09  4.80310542E+03  4.35443711E-02  9.09785475E-23  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.05479452E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99982169E+02  1.32333257E-42  2.37524346E-41  2.26423623E-28 -1.44058846E+04  3.90334585E-08  3.90334585E-08  2.52491388E-05  1.40200809E-01  2.08522491E-09  4.80310709E+03  4.18763830E-02  1.24186250E-23  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.19178082E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99981767E+02  2.17795504E-43  4.13965679E-42  1.93104778E-28 -1.44058862E+04  3.90334585E-08  3.90334585E-08  2.52501165E-05  1.40200809E-01  1.13270682E-09  4.80310870E+03  4.02711177E-02  1.69514959E-24  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.32876712E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99981381E+02  3.58449867E-44  7.21530243E-43  1.64688890E-28 -1.44058878E+04  3.90334585E-08  3.90334585E-08  2.52506475E-05  1.40200809E-01  6.15293219E-10  4.80311024E+03  3.87263163E-02  2.31388913E-25  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.46575342E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99981009E+02  5.89939609E-45  1.25766388E-43  1.40454477E-28 -1.44058893E+04  3.90334585E-08  3.90334585E-08  2.52509360E-05  1.40200809E-01  3.34231010E-10  4.80311173E+03  3.72397938E-02  3.15847222E-26  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.60273973E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99980652E+02  9.70926428E-46  2.19223055E-44  1.19786223E-28 -1.44058907E+04  3.90334585E-08  3.90334585E-08  2.52510927E-05  1.40200809E-01  1.81556312E-10  4.80311316E+03  3.58094370E-02  4.31133309E-27  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.73972603E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99980308E+02  1.59795570E-46  3.82133075E-45  1.02159358E-28 -1.44058921E+04  3.90334585E-08  3.90334585E-08  2.52511778E-05  1.40200809E-01  9.86224905E-11  4.80311453E+03  3.44332030E-02  5.88499493E-28  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.87671233E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99979977E+02  2.62992165E-47  6.66111584E-46  8.71263335E-29 -1.44058934E+04  3.90334585E-08  3.90334585E-08  2.52512240E-05  1.40200809E-01  5.35723353E-11  4.80311586E+03  3.31091171E-02  8.03305256E-29  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.01369863E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99979658E+02  4.32833194E-48  1.16113219E-46  7.43054591E-29 -1.44058947E+04  3.90334585E-08  3.90334585E-08  2.52512491E-05  1.40200809E-01  2.91008176E-11  4.80311713E+03  3.18352711E-02  1.09651638E-29  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.15068493E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99979352E+02  7.12357490E-49  2.02403361E-47  6.33712110E-29 -1.44058959E+04  3.90334585E-08  3.90334585E-08  2.52512627E-05  1.40200809E-01  1.58077407E-11  4.80311836E+03  3.06098215E-02  1.49675129E-30  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.28767123E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99979057E+02  1.17239816E-49  3.52821167E-48  5.40459668E-29 -1.44058971E+04  3.90334585E-08  3.90334585E-08  2.52512701E-05  1.40200809E-01  8.58686067E-12  4.80311954E+03  2.94309875E-02  2.04307428E-31  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.42465753E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99978774E+02  1.92953194E-50  6.15024131E-49  4.60929574E-29 -1.44058982E+04  3.90334585E-08  3.90334585E-08  2.52512741E-05  1.40200809E-01  4.66443482E-12  4.80312067E+03  2.82970497E-02  2.78880838E-32  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.56164384E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99978501E+02  3.17562006E-51  1.07208771E-49  3.93102548E-29 -1.44058993E+04  3.90334585E-08  3.90334585E-08  2.52512763E-05  1.40200809E-01  2.53374930E-12  4.80312176E+03  2.72063478E-02  3.80673993E-33  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.69863014E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99978239E+02  5.22642634E-52  1.86882932E-50  3.35256450E-29 -1.44059004E+04  3.90334585E-08  3.90334585E-08  2.52512775E-05  1.40200809E-01  1.37634800E-12  4.80312281E+03  2.61572792E-02  5.19622361E-34  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.83561644E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99977987E+02  8.60163229E-53  3.25770923E-51  2.85922562E-29 -1.44059014E+04  3.90334585E-08  3.90334585E-08  2.52512781E-05  1.40200809E-01  7.47640584E-13  4.80312382E+03  2.51482972E-02  7.09288676E-35  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.97260274E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99977744E+02  1.41565251E-53  5.67894730E-52  2.43848288E-29 -1.44059023E+04  3.90334585E-08  3.90334585E-08  2.52512785E-05  1.40200809E-01  4.06122902E-13  4.80312479E+03  2.41779093E-02  9.68192656E-36  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.10958904E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99977511E+02  2.32987283E-54  9.90109106E-53  2.07965357E-29 -1.44059033E+04  3.90334585E-08  3.90334585E-08  2.52512787E-05  1.40200809E-01  2.20608425E-13  4.80312572E+03  2.32446756E-02  1.32166931E-36  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.24657534E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99977286E+02  3.83448939E-55  1.72749665E-53  1.77362695E-29 -1.44059042E+04  3.90334585E-08  3.90334585E-08  2.52512788E-05  1.40200809E-01  1.19835836E-13  4.80312662E+03  2.23472071E-02  1.80477435E-37  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.38356164E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99977071E+02  6.31077422E-56  3.02704715E-54  1.51263298E-29 -1.44059050E+04  3.90334585E-08  3.90334585E-08  2.52512788E-05  1.40200809E-01  6.50955531E-14  4.80312748E+03  2.14841642E-02  2.46939865E-38  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.52054795E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99976863E+02  1.03862204E-56  5.44617467E-55  1.29004497E-29 -1.44059059E+04  3.90334585E-08  3.90334585E-08  2.52512788E-05  1.40200809E-01  3.53602995E-14  4.80312831E+03  2.06542551E-02  3.42100378E-39  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.65753425E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99976664E+02  1.70935482E-57  1.14671609E-55  1.10021138E-29 -1.44059067E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  1.92079293E-14  4.80312911E+03  1.98562343E-02  5.10820243E-40  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.79452055E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99976472E+02  2.81323954E-58  4.70252427E-56  9.38312316E-30 -1.44059074E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  1.04338638E-14  4.80312988E+03  1.90889010E-02  1.11765680E-40  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.93150685E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99976287E+02  4.63000028E-59  4.56111506E-56  8.00237136E-30 -1.44059082E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  5.66773814E-15  4.80313062E+03  1.83510980E-02  6.22531291E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.06849315E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99976110E+02  7.62000295E-60  5.23543097E-56  6.82480089E-30 -1.44059089E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  3.07874976E-15  4.80313133E+03  1.76417096E-02  5.24789734E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.20547945E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99975939E+02  1.25409111E-60  6.10099557E-56  5.82051309E-30 -1.44059096E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  1.67239555E-15  4.80313201E+03  1.69596610E-02  4.47541361E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.34246575E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99975775E+02  2.06396757E-61  7.13030414E-56  4.96400894E-30 -1.44059102E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  9.08455416E-16  4.80313266E+03  1.63039164E-02  3.81684478E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.47945205E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99975618E+02  3.39685094E-62  8.34383129E-56  4.23354167E-30 -1.44059108E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  4.93478496E-16  4.80313329E+03  1.56734779E-02  3.25518683E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.61643836E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99975466E+02  5.59049104E-63  9.77065506E-56  3.61056463E-30 -1.44059114E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  2.68060514E-16  4.80313390E+03  1.50673842E-02  2.77617818E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.75342466E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99975321E+02  9.20075091E-64  1.14460329E-55  3.07926034E-30 -1.44059120E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  1.45612098E-16  4.80313448E+03  1.44847094E-02  2.36765679E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
